Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées;station_opening_hours
18024;Clignancourt - Ordener;OUI;35;30;5;2;3;OUI;OUI;2025-10-18T18:40:03+02:00;48.891457726153774, 2.348636478060487;Paris;75056;
23204;Roland Garros - Jean Bouin;OUI;28;25;2;2;0;OUI;OUI;2025-10-18T18:35:02+02:00;48.809460857173, 2.2853198638301;Châtillon;92020;
16006;Lauriston - Copernic;OUI;19;19;0;0;0;OUI;OUI;2025-10-18T18:40:28+02:00;48.86926, 2.289918;Paris;75056;
21514;Place de la Paix - Abbé Saint-Pierre;OUI;24;14;10;10;0;OUI;OUI;2025-10-18T18:34:35+02:00;48.86462724459225, 2.2047570338469806;Suresnes;92073;
42004;Westermeyer - Paul Vaillant-Couturier;OUI;25;1;30;26;4;OUI;OUI;2025-10-18T18:40:29+02:00;48.819116181578764, 2.3966637253761296;Ivry-sur-Seine;94041;
15052;Convention - Vaugirard;OUI;62;37;20;14;6;OUI;OUI;2025-10-18T18:40:33+02:00;48.837676822332, 2.2955869260203;Paris;75056;
2108;Vivienne - Montmartre;OUI;54;41;5;1;4;OUI;OUI;2025-10-18T18:39:01+02:00;48.871347597383, 2.3414588347077;Paris;75056;
5107;Pontoise - La Tournelle;OUI;23;6;17;13;4;OUI;OUI;2025-10-18T18:39:48+02:00;48.850458009188, 2.3524542754922;Paris;75056;
8008;Joseph Sansboeuf - Saint Lazare;OUI;32;15;15;12;3;OUI;OUI;2025-10-18T18:40:00+02:00;48.875315630653, 2.3229019716382;Paris;75056;
10026;Gare de l'Est - Chateau Landon;OUI;59;43;12;2;10;OUI;OUI;2025-10-18T18:40:14+02:00;48.879305, 2.362424;Paris;75056;
22019;Charles de Gaulle;NON;18;0;0;0;0;NON;NON;2025-10-18T18:32:51+02:00;48.885368380902, 2.2595618686871;Neuilly-sur-Seine;92051;
18023;Ordener - Poissonniers;OUI;35;26;8;2;6;OUI;OUI;2025-10-18T18:40:20+02:00;48.891213890844654, 2.351288666219873;Paris;75056;
7201;Place De Fontenoy - Saxe;OUI;18;13;4;1;3;OUI;OUI;2025-10-18T18:30:43+02:00;48.850270554523, 2.3069813815839;Paris;75056;
13205;Choisy - Pointe d'Ivry;OUI;24;19;5;4;1;OUI;OUI;2025-10-18T18:40:40+02:00;48.822154170359, 2.3633708034878;Paris;75056;
15013;Volontaires - Lecourbe;OUI;31;2;27;18;9;OUI;OUI;2025-10-18T18:40:40+02:00;48.84351378799, 2.3065522313118;Paris;75056;
31202;Gabriel Péri - Jules Ferry;OUI;25;5;18;8;10;OUI;OUI;2025-10-18T18:40:27+02:00;48.926182814311, 2.3912295762525;La Courneuve;93027;
13035;Choisy - Tolbiac;OUI;20;6;12;6;6;OUI;OUI;2025-10-18T18:39:44+02:00;48.82591155587, 2.3602393269539;Paris;75056;
20112;Jourdain - Place des Grandes Rigoles;OUI;1;1;0;0;0;NON;NON;2025-02-21T08:34:23+01:00;48.874031137272, 2.3895947635174;Paris;75056;
15062;Convention - Lourmel;OUI;36;2;34;31;3;OUI;OUI;2025-10-18T18:39:55+02:00;48.842055041656, 2.2859910875559;Paris;75056;
31201;Suzanne Masson;OUI;37;15;22;9;13;OUI;OUI;2025-10-18T18:38:56+02:00;48.923306888013, 2.3847292397611;La Courneuve;93027;
13202;Place Farhat Hached;OUI;28;24;4;3;1;OUI;OUI;2025-10-18T18:38:35+02:00;48.825487045602, 2.3816306985827;Paris;75056;
13204;Tolbiac - Boussingault;OUI;41;36;3;2;1;OUI;OUI;2025-10-18T18:39:12+02:00;48.826177754027, 2.3420378552202;Paris;75056;
13051;Halle Freyssinet - Parvis Alan Turing;OUI;37;35;2;1;1;OUI;OUI;2025-10-18T18:38:23+02:00;48.832846814471, 2.3711421713233;Paris;75056;
10114;Granges aux Belles - Hôpital Saint-Louis;OUI;60;56;2;0;2;OUI;OUI;2025-10-18T18:32:59+02:00;48.874794994841, 2.366669436985;Paris;75056;
21501;Pont de Suresnes;OUI;18;7;8;7;1;OUI;OUI;2025-10-18T18:40:40+02:00;48.867415092322, 2.2258946679617;Suresnes;92073;
18134;Ney - Porte de Clignancourt;OUI;25;25;0;0;0;OUI;OUI;2025-10-18T18:39:08+02:00;48.8978867, 2.3458001;Paris;75056;
5201;Saint-Jacques - Soufflot;OUI;16;13;2;1;1;OUI;OUI;2025-10-18T18:36:33+02:00;48.846280383395, 2.3430785379567;Paris;75056;
13203;Square de Choisy - Eastman;OUI;24;17;6;3;3;OUI;OUI;2025-10-18T18:38:08+02:00;48.828543456283, 2.3583075090494;Paris;75056;
18206;Albert Kahn - Duhesme;OUI;38;37;1;1;0;OUI;OUI;2025-10-18T18:40:04+02:00;48.895623001056, 2.345815078896;Paris;75056;
47007;Liberté - Vert-de-Maisons;OUI;20;6;14;8;6;OUI;OUI;2025-10-18T18:34:59+02:00;48.790147809608, 2.4328628182411;Maisons-Alfort;94046;
18041;Rochechouart - Martyrs;OUI;20;3;13;1;12;OUI;OUI;2025-10-18T18:37:29+02:00;48.882193779572, 2.3405495658517;Paris;75056;
47008;Les Planètes;OUI;21;10;10;9;1;OUI;OUI;2025-10-18T18:39:37+02:00;48.80929410761, 2.4596271973784;Maisons-Alfort;94046;
12157;Fabre d'Eglantine - Place de la Nation;OUI;68;63;5;1;4;OUI;OUI;2025-10-18T18:40:30+02:00;48.8471116, 2.3956204;Paris;75056;
8038;François 1er - Montaigne;OUI;53;50;3;2;1;OUI;OUI;2025-10-18T18:38:12+02:00;48.866887649978, 2.3066755757207;Paris;75056;
8057;Hoche - Tilsitt;OUI;33;31;2;0;2;OUI;OUI;2025-10-18T18:34:03+02:00;48.874836457837, 2.2971323132515;Paris;75056;
19204;Rampal - Belleville;OUI;20;14;5;1;4;OUI;OUI;2025-10-18T18:37:52+02:00;48.873114661405, 2.3798409114805;Paris;75056;
11046;Place de la République - Voltaire;OUI;19;5;12;3;9;OUI;OUI;2025-10-18T18:38:50+02:00;48.866830968942, 2.3654810339212;Paris;75056;
18042;Place Pigalle;OUI;21;7;11;2;9;OUI;OUI;2025-10-18T18:40:25+02:00;48.8827555, 2.3361566;Paris;75056;
15060;Place de la Montagne du Goulet;OUI;21;0;21;20;1;OUI;OUI;2025-10-18T18:31:29+02:00;48.8443415, 2.2773844;Paris;75056;
18044;Clichy - Douai;OUI;32;19;8;1;7;OUI;OUI;2025-10-18T18:38:45+02:00;48.883687771522, 2.328063700029;Paris;75056;
7023;Bourdonnais - Tour Eiffel;OUI;60;11;45;31;14;OUI;OUI;2025-10-18T18:40:32+02:00;48.860897797941, 2.295599598447;Paris;75056;
11037;Faubourg Du Temple - Republique;OUI;38;9;25;19;6;OUI;OUI;2025-10-18T18:40:40+02:00;48.867872484749, 2.3648982158072;Paris;75056;
11012;Montreuil - Voltaire;OUI;34;27;6;2;4;OUI;OUI;2025-10-18T18:37:27+02:00;48.850507011842, 2.3930755582745;Paris;75056;
35002;Jean Jaurès - Presles;OUI;31;11;18;16;2;OUI;OUI;2025-10-18T18:39:10+02:00;48.907134414988, 2.3960057280531;Pantin;93055;
15105;Fédération - Suffren;OUI;25;4;20;16;4;OUI;OUI;2025-10-18T18:40:00+02:00;48.852828153442, 2.2978776320815;Paris;75056;
7109;Place Joffre - Frédéric le Play;OUI;38;30;7;3;4;OUI;OUI;2025-10-18T18:35:51+02:00;48.853754486938, 2.3044242337346;Paris;75056;
18205;Mauroy - Cheminots;OUI;32;21;9;7;2;OUI;OUI;2025-10-18T18:37:54+02:00;48.897715198403, 2.357895075822;Paris;75056;
11102;Alexandre Dumas - Voltaire;OUI;74;72;2;0;2;OUI;OUI;2025-10-18T18:39:07+02:00;48.852888670365, 2.3891476408096;Paris;75056;
11020;Belfort - Voltaire;OUI;53;48;4;2;2;OUI;OUI;2025-10-18T18:38:08+02:00;48.8563358, 2.3829901;Paris;75056;
8039;Colisée - Champs-Elysées;OUI;24;13;2;1;1;OUI;OUI;2025-10-18T18:40:21+02:00;48.870475399387, 2.3076190799475;Paris;75056;
9025;Taitbout - Châteaudun;OUI;54;47;4;3;1;OUI;OUI;2025-10-18T18:38:53+02:00;48.876383969379, 2.3353566779335;Paris;75056;
16103;Traktir - Foch;OUI;22;11;8;4;4;OUI;OUI;2025-10-18T18:40:35+02:00;48.872755334614, 2.2915497802487;Paris;75056;
7025;Octave Gréard - Tour Eiffel;OUI;33;5;28;21;7;OUI;OUI;2025-10-18T18:40:24+02:00;48.856502977696, 2.2931787543289;Paris;75056;
21213;Vanne - Général de Gaulle;OUI;25;22;3;2;1;OUI;OUI;2025-10-18T18:32:23+02:00;48.815007, 2.328318;Montrouge;92049;
4108;Quai de Béthune - Pont de la Tournelle;OUI;25;2;21;15;6;OUI;OUI;2025-10-18T18:40:32+02:00;48.85097433194, 2.3563072085381;Paris;75056;
3004;Place de la République - Temple;OUI;18;6;9;7;2;OUI;OUI;2025-10-18T18:40:06+02:00;48.867211201859, 2.3635464370545;Paris;75056;
40007;Préfecture de Créteil;OUI;27;1;26;17;9;OUI;OUI;2025-10-18T18:37:13+02:00;48.783680285918, 2.4544713672215;Créteil;94028;
11014;Place de la Nation - Taillebourg;OUI;47;40;5;2;3;OUI;OUI;2025-10-18T18:39:00+02:00;48.8488408, 2.3973043;Paris;75056;
40010;Haut du Mont-Mesly;OUI;21;17;2;0;2;OUI;OUI;2025-10-18T18:39:19+02:00;48.780191921646, 2.4685737495183;Créteil;94028;
11009;Boulets - Voltaire;OUI;38;33;5;3;2;OUI;OUI;2025-10-18T18:39:05+02:00;48.85218705621, 2.3890301585197;Paris;75056;
40013;Hôtel de Ville de Créteil;OUI;36;9;27;10;17;OUI;OUI;2025-10-18T18:37:47+02:00;48.77699496201, 2.4552552404284;Créteil;94028;
35001;Jean Jaurès - Ouvrières Pivéreuses;OUI;22;1;17;10;7;OUI;OUI;2025-10-18T18:40:02+02:00;48.910423437526, 2.3995766043663;Pantin;93055;
12107;Diderot - Pierre Bourdan;OUI;21;13;5;1;4;OUI;OUI;2025-10-18T18:38:08+02:00;48.847648620797, 2.3902582749724;Paris;75056;
11011;Richard Lenoir - Voltaire;OUI;25;1;22;14;8;OUI;OUI;2025-10-18T18:40:24+02:00;48.86164273878, 2.3727491497993;Paris;75056;
23011;Bineau - Louise Michel;OUI;26;18;5;4;1;OUI;OUI;2025-10-18T18:36:40+02:00;48.88666162207, 2.2843274474144;Levallois-Perret;92044;
7111;Ecole Militaire - Place Joffre;OUI;26;15;9;7;2;OUI;OUI;2025-10-18T18:34:18+02:00;48.852060203583, 2.3017993569374;Paris;75056;
15122;Place Charles Vallin;OUI;26;17;7;4;3;OUI;OUI;2025-10-18T18:38:23+02:00;48.835523812041, 2.3025986552238;Paris;75056;
40012;Stade de la Habette;OUI;16;10;4;0;4;OUI;OUI;2025-10-18T18:38:54+02:00;48.774397033806, 2.4668785263921;Créteil;94028;
40004;Créteil Village;OUI;25;16;9;4;5;OUI;OUI;2025-10-18T18:39:22+02:00;48.79122395576, 2.4642198533952;Créteil;94028;
40014;Créteil Pointe du Lac;OUI;28;1;25;9;16;OUI;OUI;2025-10-18T18:38:54+02:00;48.769807356177, 2.4623027310281;Créteil;94028;
40008;Créteil Pompadour;OUI;44;27;15;3;12;OUI;OUI;2025-10-18T18:40:30+02:00;48.773011623355, 2.435166164893;Créteil;94028;
16005;Raymond Poincaré - Place Victor Hugo;OUI;25;19;5;1;4;OUI;OUI;2025-10-18T18:40:17+02:00;48.87030612437, 2.2850745414202;Paris;75056;
40015;Iles de Loisirs de Créteil;OUI;24;7;17;3;14;OUI;OUI;2025-10-18T18:29:54+02:00;48.780258200618, 2.4455094301232;Créteil;94028;
12201;Dugommier;OUI;53;27;25;15;10;OUI;OUI;2025-10-18T18:39:56+02:00;48.838811048815, 2.3896577954292;Paris;75056;
13106;Bobillot - Paulin Mery;OUI;23;19;0;0;0;OUI;OUI;2025-10-18T18:37:43+02:00;48.829899841747, 2.3543356766749;Paris;75056;
26005;Hôtel de Ville d'Asnières sur Seine;OUI;30;5;22;19;3;OUI;OUI;2025-10-18T18:40:21+02:00;48.90999330025577, 2.288238108158112;Asnières-sur-Seine;92004;
13001;Port-Royal - Hôpital du Val-de-Grâce;OUI;18;15;2;1;1;OUI;OUI;2025-10-18T18:40:36+02:00;48.837668272811, 2.3448138346607;Paris;75056;
40003;Centre Hospitalier Intercommunal de Créteil;OUI;17;10;7;4;3;OUI;OUI;2025-10-18T18:33:42+02:00;48.797078298909, 2.463801423807;Créteil;94028;
13010;Place d'Italie - Vincent Auriol;OUI;40;33;4;1;3;OUI;OUI;2025-10-18T18:40:39+02:00;48.831481874467, 2.3567550292319;Paris;75056;
23801;Place de la Gare;OUI;20;16;1;0;1;OUI;OUI;2025-10-18T18:39:37+02:00;48.838513582184, 2.1866139007512;Garches;92033;
35014;Charles de Gaulle - Jean Lolive;OUI;26;19;7;4;3;OUI;OUI;2025-10-18T18:36:40+02:00;48.8932644350857, 2.4126765131950383;Pantin;93055;
23703;Gare de Chaville Rive Gauche;OUI;18;11;6;3;3;OUI;OUI;2025-10-18T18:39:06+02:00;48.805160304345, 2.188277207315;Chaville;92022;
31708;Noisy le Sec - Jean-Baptiste Clément;OUI;22;17;4;2;2;OUI;OUI;2025-10-18T18:38:15+02:00;48.874515389637, 2.4152836203575;Bagnolet;93006;
14021;Place de la Porte de Châtillon;OUI;59;39;19;18;1;OUI;OUI;2025-10-18T18:35:57+02:00;48.8242469, 2.3186306;Paris;75056;
27004;Gare de la Garenne-Colombes;OUI;28;19;6;5;1;OUI;OUI;2025-10-18T18:34:06+02:00;48.909752, 2.239145;Colombes;92025;
2202;Réaumur - Montmartre;OUI;1;1;0;0;0;NON;NON;2025-07-24T11:26:03+02:00;48.86791186523, 2.3448715883461;Paris;75056;
15103;Cauchy - Cévennes;OUI;51;17;33;33;0;OUI;OUI;2025-10-18T18:38:34+02:00;48.843372571022, 2.2751328349113;Paris;75056;
51005;Yves Farges - Route d'Enghien;OUI;35;25;10;5;5;OUI;OUI;2025-10-18T18:39:56+02:00;48.95756799268, 2.2834496977978;Argenteuil;95018;
31029;Vincennes - François Debergue;NON;0;0;0;0;0;NON;NON;2025-10-03T15:37:18+02:00;48.857497590947, 2.4375258284792;Montreuil;93048;
30006;Pierre-Simon Girard  - Paris;OUI;1;1;0;0;0;NON;NON;2024-05-29T11:18:05+02:00;48.901342171637, 2.4560186601176;Bobigny;93008;
15026;Bir Hakeim;OUI;33;14;17;16;1;OUI;OUI;2025-10-18T18:39:25+02:00;48.853844054334, 2.289705348222;Paris;75056;
10031;Louis Blanc - Aqueduc;OUI;37;31;3;0;3;OUI;OUI;2025-10-18T18:39:47+02:00;48.882030182599, 2.363561578095;Paris;75056;
1022;Danielle Casanova - Place Vendôme;OUI;37;1;34;24;10;OUI;OUI;2025-10-18T18:40:09+02:00;48.868266498223, 2.3304839059711;Paris;75056;
32004;Wilson - Landy;OUI;40;32;7;3;4;OUI;OUI;2025-10-18T18:37:17+02:00;48.91516726221354, 2.357633225619793;Saint-Denis;93066;
19203;Pailleron - Bouret;OUI;27;24;2;0;2;OUI;OUI;2025-10-18T18:39:29+02:00;48.880516995482, 2.3763902374411;Paris;75056;
20137;Borrégo - Gambetta;OUI;25;24;1;0;1;OUI;OUI;2025-10-18T18:33:22+02:00;48.87330497045532, 2.4014145880937576;Paris;75056;
21404;Jean Jaurès - Gare de Clamart;OUI;20;12;8;2;6;OUI;OUI;2025-10-18T18:40:16+02:00;48.81321981219, 2.2716768079163;Clamart;92023;
6010;Chevreuse - Montparnasse;OUI;15;8;5;1;4;OUI;OUI;2025-10-18T18:39:54+02:00;48.841739161231, 2.3315522167367;Paris;75056;
13123;BNF - Bibliothèque Nationale de France;OUI;42;3;46;42;4;OUI;OUI;2025-10-18T18:36:53+02:00;48.8350268238, 2.3760157451034;Paris;75056;
15001;Gare Montparnasse - Arrivée;OUI;43;1;42;34;8;OUI;OUI;2025-10-18T18:39:05+02:00;48.843827994315, 2.3225811123848;Paris;75056;
8052;Balzac - Champs Elysées;OUI;30;21;8;4;4;OUI;OUI;2025-10-18T18:39:52+02:00;48.872699639621, 2.3001953959465;Paris;75056;
10013;Alibert - Jemmapes;OUI;60;51;7;1;6;OUI;OUI;2025-10-18T18:40:03+02:00;48.871044051984, 2.3661044619878;Paris;75056;
34501;Quai de Seine - Pont de l'île-Saint-Denis;NON;0;0;0;0;0;NON;NON;2025-10-07T16:45:59+02:00;48.935421446598, 2.3408389473018;L'Île-Saint-Denis;93039;
41301;Bois de Vincennes - Gare;OUI;50;20;30;11;19;OUI;OUI;2025-10-18T18:39:55+02:00;48.836022242887, 2.470833995083;Nogent-sur-Marne;94052;
32001;Proudhon - Président Wilson;OUI;30;24;5;2;3;OUI;OUI;2025-10-18T18:38:59+02:00;48.906442763495, 2.3584905266762;Saint-Denis;93066;
34014;Michelet - Dr Bauer;OUI;32;25;3;3;0;OUI;OUI;2025-10-18T18:39:38+02:00;48.906125424194, 2.3440374449846;Saint-Ouen-sur-Seine;93070;
32012;Carrefour Pleyel;OUI;68;49;17;5;12;OUI;OUI;2025-10-18T18:40:02+02:00;48.92034156960326, 2.3438543826341625;Saint-Denis;93066;
17123;Mstislav Rostropovitch - Berthier;OUI;18;13;4;1;3;OUI;OUI;2025-10-18T18:38:53+02:00;48.892120821173975, 2.309234105050564;Paris;75056;
30001;Hôtel de Ville - Adrienne Bolland;OUI;0;0;0;0;0;NON;NON;2025-10-07T14:27:15+02:00;48.905280057722, 2.4455443018674;Bobigny;93008;
6001;Institut de France;OUI;17;13;4;2;2;OUI;OUI;2025-10-18T18:40:17+02:00;48.857615678565, 2.3358313530377;Paris;75056;
23806;Suisses - Colonel de Rochebrune;OUI;0;0;0;0;0;NON;NON;2025-10-06T17:45:02+02:00;48.85440659426, 2.1975097137701;Garches;92033;
1002;Victoria - Place du Chatelet;OUI;22;6;15;5;10;OUI;OUI;2025-10-18T18:40:19+02:00;48.857992591527, 2.3469167947769;Paris;75056;
18014;Léon - Doudeauville;OUI;13;6;6;2;4;OUI;OUI;2025-10-18T18:39:38+02:00;48.888324218452, 2.3535733726386;Paris;75056;
17038;Grande Armée - Brunel;OUI;62;59;3;2;1;OUI;OUI;2025-10-18T18:36:01+02:00;48.876116, 2.288124;Paris;75056;
40002;Bleuets - Bordières;OUI;19;14;5;4;1;OUI;OUI;2025-10-18T18:33:56+02:00;48.802117531472, 2.4543687905029;Créteil;94028;
10208;Buisson Saint-Louis - Saint-Maur;NON;0;0;0;0;0;NON;NON;2025-09-18T14:23:33+02:00;48.872274029222, 2.3733284860819;Paris;75056;
12127;Tremblay - Lac des Minimes;OUI;48;37;9;4;5;OUI;OUI;2025-10-18T18:37:09+02:00;48.834131261494, 2.4547516554594;Paris;75056;
34015;Louis Dain - Rosiers;NON;0;0;0;0;0;NON;NON;2025-10-07T15:47:41+02:00;48.904676215771, 2.3379541963343;Saint-Ouen-sur-Seine;93070;
18043;Clichy - Place Blanche;OUI;20;8;11;1;10;OUI;OUI;2025-10-18T18:37:20+02:00;48.883601088297, 2.3332237824798;Paris;75056;
4104;Sebastopol - Rambuteau;OUI;16;2;16;13;3;OUI;OUI;2025-10-18T18:40:08+02:00;48.86181809267, 2.3501381278038;Paris;75056;
19018;Cité de la Musique;OUI;60;45;10;3;7;OUI;OUI;2025-10-18T18:40:27+02:00;48.888796556487, 2.3925811931922;Paris;75056;
5020;Institut du Monde Arabe - Saint-Germain;OUI;40;5;33;25;8;OUI;OUI;2025-10-18T18:40:08+02:00;48.849063299501, 2.3558086529374;Paris;75056;
9104;Caumartin - Provence;OUI;22;15;6;3;3;OUI;OUI;2025-10-18T18:40:32+02:00;48.874422773426545, 2.3284685611724854;Paris;75056;
23904;Avenue de la Paix - Chaillon;NON;0;0;0;0;0;NON;NON;2025-10-07T14:11:31+02:00;48.935291060802, 2.3260894310459;Villeneuve-la-Garenne;92078;
5202;Arbalète - Claude Bernard;OUI;34;30;3;2;1;OUI;OUI;2025-10-18T18:34:11+02:00;48.840008992, 2.347522975107;Paris;75056;
23805;Suresnes - Place du Souvenir Français;OUI;0;0;0;0;0;NON;NON;2025-10-06T17:29:04+02:00;48.847007898514, 2.1941100043056;Garches;92033;
8004;Malesherbes - Place de la Madeleine;OUI;67;39;30;23;7;OUI;OUI;2025-10-18T18:37:07+02:00;48.870406028483, 2.323243509808;Paris;75056;
